MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DroppedCalls,BlockedCalls,CustomerCareCalls,RoamingCalls,MonthsInService,Handsets,CurrentEquipmentDays,AgeHH1,ChildrenInHH,IncomeGroup,Occupation,MaritalStatus,Homeowner,HasCreditCard,OwnsComputer,Churn,OverageMinutes,PercentChangeMinutes,PercentChangeRevenues,UnansweredCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,PeakCallsIn,PeakCallsOut,OffPeakCallsInOut,OffPeakCallsIn,OffPeakCallsOut,DroppedBlockedRate,CallForwardingCalls,CallWaitingCalls,UniqueSubs,ActiveSubs,ServiceArea,HandsetModels,AgeHH2,RetentionCalls,RetentionOffersAccepted,ResponseTime,ServiceAdj,AdjustmentsToCreditRating,DirectorAssistedCalls,TruckOwner,RVOwner,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,NewCellphoneUser,NotNewCellphoneUser,OwnsMotorcycle,MadeCallToRetentionTeam,HandsetRefurbished,HandsetWebCapable,CreditRating
33.27664871115796,25.758828965780275,56.34940747343751,0,3,5,1,31,4,654,53,2,4,Skilled,Married,Yes,Yes,Yes,0,108.09055693556124,0.8350096145697719,0.016187266997564453,3,0,12,13,7,10,3,3,4,1,0,0.13589956224171615,1,2,3,1,265,4,37,1,0,1.6064447954213152,0.3257513773405858,1,0,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,E
43.04278785462037,469.1260133836938,44.89617706055058,1,0,2,0,7,3,679,74,3,7,Skilled,Married,Yes,Yes,Yes,0,17.229239265436426,0.6434767575079507,0.6701640657793355,2,0,11,10,11,3,7,7,4,1,2,0.03227496488541866,0,0,2,1,437,4,0,1,0,3.2381477148954088,5.202409482161025,1,0,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,D
2.236223312795628,82.82248169814812,25.09301298281825,1,1,3,1,23,4,124,50,1,4,Skilled,Divorced,No,No,Yes,0,132.4442732731672,0.7931749810147015,-0.47542178167409743,0,1,9,17,13,7,4,2,5,3,3,0.1842523239492238,0,1,1,2,402,5,0,0,0,0.6105734199236243,9.051261792622164,0,0,No,Yes,No,No,No,No,No,No,No,Yes,No,No,D
6.562602194234074,887.6970333144808,37.19532097383375,4,1,2,0,30,3,26,33,1,1,Retired,Single,No,Yes,Yes,1,38.91262629179597,0.5278449036554804,0.582482921273406,3,0,5,18,14,11,3,4,4,0,2,0.09342426817441843,0,1,1,2,673,8,0,1,0,0.36680677126614636,9.302991057880504,0,0,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,C
40.894991986412336,219.60102392728245,3.9558717503831624,1,1,6,0,47,1,736,68,3,8,Professional,Divorced,Yes,Yes,No,0,101.06814798399115,0.11867878711755553,-0.20373052836736655,4,0,16,13,9,4,4,4,6,2,0,0.004617294450275386,0,2,1,2,922,8,0,0,0,5.323383609078161,2.0971242845305085,0,2,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,C
21.016300809552895,165.33227089800081,86.13990276011288,5,1,5,0,39,1,440,69,1,6,Skilled,Married,No,Yes,No,0,20.43402894656079,0.15518170795510677,0.7937947796935343,2,0,9,16,12,12,3,4,5,1,0,0.013016519299221018,0,1,2,3,768,5,0,1,0,0.23066653225043718,2.5679788867321136,0,0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,D
65.31384192807292,919.0765303777874,31.39096923473388,1,0,3,1,36,1,542,54,3,1,Professional,Married,Yes,Yes,No,0,89.19545752979494,-0.02891873447898774,0.18796218590913927,1,1,6,15,10,6,2,5,5,4,2,0.15150170822508452,0,0,2,3,765,7,0,0,0,2.1505564279506437,-6.318712409970764,1,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,B
52.81956106258551,25.72245455698338,1.6385072781066603,0,1,3,0,15,3,184,28,4,5,Skilled,Single,Yes,Yes,No,1,7.596339763295301,0.9820169961619476,0.5675538879150435,2,1,11,9,6,9,4,5,2,5,2,0.12395708761470416,0,1,1,3,846,2,0,1,0,1.326781466151708,-5.684847996811695,0,0,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,E
93.4118449748684,252.59476764209944,100.98023851346795,1,0,3,0,33,4,940,77,1,6,Skilled,Married,No,Yes,Yes,1,123.56524904203788,0.2987615525888567,0.9023572679526204,2,0,14,14,13,11,10,2,7,5,1,0.010139300806673612,0,0,2,2,219,2,72,0,0,1.8073139413178754,-3.9363620041095126,0,1,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,B
58.962843205134874,231.020539786359,26.87907241198104,0,0,3,1,35,4,311,66,4,6,Skilled,Divorced,No,No,Yes,1,159.6076674171958,0.9410654884743292,-0.20487966202170071,1,0,10,20,15,8,4,4,4,4,2,0.1895821301157843,0,0,1,3,214,2,0,0,0,1.6857797164311181,-4.524136381326933,0,0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,D
28.099900430200307,167.59678920127146,81.17706159295118,6,0,4,0,23,3,548,78,1,4,Skilled,Divorced,No,Yes,No,1,18.249261720946073,-0.2106353964597818,0.5413705692805497,3,0,14,14,13,7,7,1,4,3,3,0.20170703256590403,0,1,2,1,169,8,0,1,0,3.7348968330078107,-1.7434690374253528,0,0,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,D
55.884652055280746,1213.815336104506,77.76509674006549,1,3,2,2,58,2,525,57,4,2,Skilled,Married,Yes,Yes,No,1,135.0050099893361,-0.026520520767835343,-0.30410352022396625,2,0,10,9,13,10,2,4,5,4,1,0.19451357335039735,0,0,1,2,954,1,23,2,0,3.3809641743071874,1.3597071404518264,0,0,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,C
16.10547599900646,695.0074238107434,67.65881454911627,6,0,4,0,28,4,426,77,0,6,Unskilled,Divorced,No,No,Yes,0,126.67961527222289,0.11018492376066158,0.1898696448367987,3,0,6,21,10,5,7,4,5,1,3,0.002223085102020545,1,0,2,3,573,2,26,1,0,4.124247427912873,8.07649370224025,0,1,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,C
18.286757394049722,33.028858167589924,2.534763697372784,1,1,2,0,43,4,589,59,0,2,Skilled,Single,Yes,Yes,No,0,76.03066786533222,-0.11935371372125081,-0.2400531346269027,2,0,8,17,11,16,5,5,8,5,2,0.03794461445030712,1,0,2,3,449,4,18,1,0,0.8786842590085635,-7.116031957493645,0,1,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,E
77.79134079251587,627.0850154829895,11.351142465545294,0,1,2,0,5,4,730,32,3,4,Skilled,Single,Yes,Yes,No,0,123.7805072752637,-0.25967614753622353,0.8195579882150592,2,0,9,11,10,12,9,7,4,1,2,0.016245048727307025,0,0,1,2,119,9,0,0,0,1.3892600467242324,-5.960719585431706,0,1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,A
29.56740644578376,374.6462536564074,83.35336619271692,2,3,5,0,14,4,478,21,1,6,Professional,Married,No,No,Yes,0,184.7019339156457,0.14570270609174685,-0.050904096080781225,2,0,8,20,7,10,5,4,4,4,2,0.10519092667474708,0,1,3,1,588,4,0,0,0,0.22267830075439318,-1.69859576430901,0,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,D
80.06861151346733,1155.6509591919641,91.70184848487524,3,1,5,0,7,3,613,43,1,7,Retired,Divorced,No,Yes,Yes,1,107.57265791932244,0.15372639782624486,0.18782125128623595,3,0,11,15,5,14,3,4,3,2,2,0.0908713139497437,0,0,1,2,334,6,61,0,0,7.799901125638289,5.6810946229714006,0,0,Yes,No,No,No,No,No,No,No,No,No,No,Yes,B
86.41737171109364,187.67091514168396,24.504653518211754,3,2,2,0,53,1,879,58,4,5,Retired,Divorced,No,No,No,0,54.6251663196331,0.17724600318434347,0.6094563795844095,0,0,8,13,11,12,7,6,6,3,1,0.11774602440877802,0,0,1,1,661,7,56,1,0,3.8511881132355135,5.309050453054931,1,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,D
97.44254161289727,426.8481429057527,23.19570189508948,2,4,1,0,3,2,930,42,3,8,Skilled,Married,No,No,Yes,1,105.63625135036557,0.46147568337130607,0.17373664845621384,0,0,8,11,6,6,4,3,9,1,3,0.07044331052003423,0,1,2,3,461,7,43,0,0,0.6427618160058658,0.6371859573853875,0,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,C
124.22647754965885,347.3294360359965,7.701694899794587,2,1,0,3,13,3,309,39,1,2,Skilled,Divorced,No,No,No,0,50.94594963575187,0.29501196602331103,-0.007314747349260242,2,0,12,12,10,5,3,5,4,1,5,0.054631577938908424,1,0,3,1,551,5,0,1,0,2.2795325438506424,-4.4137454587972735,0,0,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,C
28.192443534990463,336.2419777515533,138.1975852384533,0,1,2,0,3,1,130,19,3,3,Professional,Married,Yes,Yes,No,0,179.18389173752408,-0.16586227450921937,0.08516353239543839,3,0,10,18,9,8,2,5,7,4,0,0.05370497609334289,0,0,3,2,633,5,35,1,0,7.5391288853876715,-4.035443365753995,0,0,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,E
19.199871207157358,304.4999000052508,9.588119979543887,0,3,2,1,58,4,495,73,1,6,Retired,Single,No,Yes,Yes,0,136.24174057029114,0.4344743700935132,0.4320484369962082,2,0,8,20,7,10,5,2,6,5,3,0.004399309735826472,0,2,1,2,415,5,66,2,0,1.5779399600806765,9.588155751583479,0,0,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,D
43.63747149250416,115.10263554195608,8.475128979812936,1,4,2,0,35,3,282,33,2,3,Unskilled,Single,Yes,No,Yes,0,68.38981319595301,0.06342376868715371,0.8606908275001781,3,0,9,10,14,2,6,4,5,3,1,0.023028440095727642,0,1,2,1,399,8,41,0,0,0.7361960298338526,-0.9120019095633296,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,E
23.1949091486295,704.6994587790007,43.23823971780023,2,2,1,0,57,2,668,51,1,5,Skilled,Single,No,No,No,0,141.89047653555272,-0.0903194348039017,0.2983879113987564,1,0,10,17,12,10,1,5,3,3,3,0.36247692037869694,0,1,2,1,882,7,0,1,0,0.07306760877450183,7.1690674774700796,0,0,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,B
45.948988053763166,300.1345531816424,11.12745481358928,3,2,3,1,68,3,187,66,0,8,Unskilled,Single,Yes,Yes,No,0,67.64133822886873,0.008786907990820048,-0.3002251715816241,0,0,8,8,1,8,5,3,5,7,3,0.016527305772939344,0,2,2,3,571,4,0,4,0,0.8703787813703023,-7.362052545905435,0,0,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,B
61.13839361847305,1591.2270487006208,111.72577298821864,3,1,4,1,52,3,813,31,1,6,Professional,Married,No,Yes,No,0,10.433070370719545,0.27902218567797354,-0.0564661380344475,0,0,12,18,8,10,5,4,8,3,1,0.10061155629515292,0,1,2,1,942,4,73,0,1,0.43643629785180715,-9.660944064284013,0,0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,B
58.30255353370436,151.09907957138805,0.43867650673532177,2,2,3,0,2,1,577,65,3,3,Skilled,Married,Yes,No,No,1,174.61635116325857,-0.11005360207022191,0.8589083837066944,1,0,9,13,13,5,5,5,1,3,2,0.2448559787330239,1,1,2,3,927,6,0,0,0,0.18172624549369587,1.458230417666698,0,0,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,B
23.464425212038993,574.022877268448,0.23079504359459216,0,1,2,1,12,1,181,74,3,5,Professional,Divorced,No,No,Yes,1,27.884918592808482,0.2822996489069145,-0.1929804832003656,2,0,10,17,8,10,4,3,4,2,3,0.08237961942428755,1,0,3,1,560,3,31,0,0,0.1099419254205416,2.449930459605829,0,0,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,A
9.127691290240818,1412.7170176800155,28.117946455669546,3,1,3,1,2,3,119,44,2,3,Skilled,Divorced,Yes,No,Yes,0,111.16306156599084,0.5023246679465214,-0.13838699191689802,0,0,14,13,13,11,6,5,7,3,0,0.11724481143842531,0,0,3,3,674,6,40,2,0,1.7145872372162994,4.295907284523555,0,1,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,E
28.152400679893052,544.5166416155673,26.78210613611043,1,0,8,0,39,2,437,72,0,4,Professional,Divorced,Yes,Yes,Yes,0,39.8009975507772,0.5227804804729104,0.8477571454757578,2,1,12,16,7,4,6,2,11,4,1,0.02441024791027682,1,0,2,1,370,3,69,0,0,0.06660253264113208,-2.4796604415456986,0,0,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,D
7.692194749305026,1025.0303392552048,7.1346486303988,2,0,3,0,55,3,711,76,4,2,Unskilled,Married,No,No,No,0,82.71257618382126,0.26705374566810725,-0.3311531585003507,0,0,13,21,8,6,2,7,4,2,5,0.16987862653850705,0,0,3,2,794,8,0,1,0,1.8931831751738966,2.576583586162961,0,0,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,C
110.40787202685334,878.6238351908478,27.289837660337433,0,1,4,1,51,2,515,26,1,4,Skilled,Single,No,Yes,No,0,166.60551652409174,0.5357688451236671,0.014099291280421644,1,0,9,18,7,15,4,1,9,2,0,0.06500093557028952,0,0,1,3,187,2,51,0,0,0.7855203781866463,9.332761083668004,0,0,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,C
21.223028808697002,223.23552499863396,21.21808581434668,1,0,2,1,64,3,223,58,1,6,Unskilled,Married,No,Yes,Yes,1,3.555589154308536,-0.09058867522132263,0.6125509719035984,1,0,6,9,9,8,7,6,3,4,4,0.044986753964104974,0,0,1,2,167,1,0,0,0,0.7261917096113323,2.0299659940542654,0,0,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,B
8.388975176259995,458.3003148681395,88.411003766634,0,0,2,1,36,3,246,73,4,2,Skilled,Divorced,No,No,Yes,1,192.85435404811798,0.9692002392902754,0.7655679977135648,1,0,11,12,12,6,4,6,4,3,6,0.03165428469712143,0,0,3,2,912,1,0,2,1,1.1432039848018454,-2.438725100065266,0,1,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,D
1.2888577198338331,84.95623833106676,0.37188014947785875,3,0,2,0,23,4,433,43,2,2,Retired,Single,Yes,No,No,1,41.887228012186895,-0.4918120865880731,0.9324100607333681,2,0,9,12,13,6,4,7,4,4,0,0.0237604358669482,0,0,2,3,140,5,18,0,0,1.2608885435265087,7.763210594960505,0,0,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,D
51.897837901030364,383.42472195372284,149.64027970042312,2,0,2,0,71,1,323,30,2,3,Unskilled,Divorced,No,No,Yes,0,187.48479479073313,0.30487761546126835,0.14843386894433275,0,0,11,18,11,10,2,1,5,6,0,0.11326881150113878,0,1,2,2,253,7,0,0,0,0.6525622620702444,4.361360846018137,0,0,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,B
50.654169149840996,130.95646484649674,39.16845069782077,5,0,6,0,62,4,937,39,1,1,Skilled,Married,No,No,No,1,160.98255694443623,0.4969274480630397,0.38211588002262187,0,0,7,12,7,7,3,3,2,6,4,0.17986246438451844,0,0,3,2,282,4,0,0,1,0.052241229041556286,-1.9539313052776208,0,1,No,No,No,No,No,Yes,No,No,No,No,No,Yes,A
20.82156335553708,680.775148004554,6.587601769812917,1,0,3,1,15,2,271,38,0,6,Skilled,Divorced,No,Yes,No,0,47.99178282564485,0.8992487094322055,-0.04401564410723974,5,0,11,18,10,13,3,7,8,5,3,0.03360399667373968,0,1,1,2,806,1,67,0,0,0.8223982209142422,-9.119962133796491,0,1,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,A
3.7206564888137263,375.45003812627124,1.9155434086251861,0,0,2,0,58,1,931,64,1,5,Professional,Divorced,No,No,No,1,29.038152177318423,0.7420981979874248,0.7936679640213611,3,1,12,13,9,11,8,5,3,3,2,0.026316877838717084,1,0,2,2,182,8,0,1,0,1.2172720863051063,1.518630861122638,0,0,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,B
26.350197405587313,264.85759225407867,30.89676448943882,4,0,5,1,35,1,97,18,3,8,Retired,Married,No,Yes,No,0,95.10749344073955,0.15683803000105623,-0.19476343336748586,1,0,7,13,8,10,4,6,3,2,2,0.008326731978167063,1,0,1,2,592,2,0,1,0,1.3101045793148232,4.288663341905393,0,1,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,C
18.641486276414167,156.53214376241647,10.709435262732024,1,0,5,0,67,1,338,74,4,4,Skilled,Divorced,No,Yes,Yes,0,49.37192551408172,-0.03163997777326927,0.38016382562689044,1,0,16,10,14,14,4,6,7,3,3,0.12595542198898627,0,0,2,1,529,3,0,0,0,2.390702886564272,8.23949600269254,0,1,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,D
56.523826157935076,3322.1119407423603,14.33365538155365,4,2,1,0,53,2,575,52,0,3,Skilled,Single,Yes,No,Yes,0,90.51676734712318,0.44532970289384366,-0.2735373938906927,4,0,6,21,17,11,3,3,5,2,1,0.0869051256303318,0,0,1,1,369,5,0,0,0,3.0589898759158327,3.2953220982480484,0,0,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,C
46.54221230029178,37.20582806855832,11.248503912703216,4,1,2,0,36,2,143,71,0,5,Retired,Divorced,No,Yes,No,1,155.793356768268,-0.25032628897186526,-0.10508409225817472,4,1,12,15,8,13,3,4,3,0,2,0.00037702575429575093,1,0,3,3,611,5,0,0,0,5.00954542790733,-9.593747559913453,0,0,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,C
22.67453432794459,22.268966168163004,42.01258280892243,3,2,3,1,35,2,514,63,2,6,Retired,Divorced,Yes,No,No,0,36.27092288452316,-0.3127628949264063,-0.2685311822514523,0,1,12,12,10,8,3,2,6,0,1,0.10573302475732359,0,2,1,1,437,3,42,0,0,1.6493523159671675,-1.352540319813718,0,1,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,A
12.288157461212414,122.47568664993088,32.25522982124681,1,0,4,1,13,4,79,63,3,3,Professional,Married,No,Yes,Yes,0,130.50423616977324,-0.45772080702133655,-0.2713995165330664,2,0,10,9,12,8,4,2,5,2,4,0.05831163289964161,0,1,3,3,934,1,0,0,1,0.3884505862527694,4.960119946190812,1,0,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,A
221.2925154682265,1771.480574506195,3.2472926238136353,0,1,4,0,24,2,174,69,2,8,Skilled,Divorced,No,No,Yes,1,28.631227328394672,-0.1336571724179258,0.38734202994306177,2,1,14,17,10,5,6,5,5,4,0,0.14057579243052326,0,0,1,3,468,1,0,2,1,0.4647962249202086,3.048824210116658,0,0,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,E
30.25696362326469,1937.3194966809858,29.906376167956175,0,1,2,0,69,4,189,25,1,2,Professional,Married,Yes,Yes,Yes,0,101.22356911971325,0.7646178858726882,-0.1674002643111343,1,0,13,12,7,9,2,1,5,5,2,0.06908757126639356,0,0,2,2,746,6,0,0,0,0.7551235183118552,-2.709275628315442,0,0,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,B
58.28157192596623,532.0007097283982,62.65317634693746,1,1,3,2,12,2,464,67,3,2,Skilled,Divorced,No,Yes,No,0,142.22710528971535,0.4697566777372921,-0.371741699030965,1,0,6,15,8,5,1,5,6,0,1,0.05723048359843423,0,1,1,2,533,5,0,0,2,0.77868660758978,-1.2465463202842066,0,0,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,E
7.573304104734127,1060.576412443397,3.387236838496496,2,2,2,0,29,2,757,73,1,1,Retired,Single,No,No,No,0,115.0455876193335,0.7093578048696081,0.027766326779261385,1,0,13,14,6,8,4,2,5,3,1,0.15214063693570434,0,1,3,1,601,8,0,0,0,1.1851627952782813,0.44812333319526587,0,1,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,C
33.23670411344603,120.37489962023058,88.19619123256018,4,0,5,0,3,3,24,53,1,8,Skilled,Divorced,Yes,No,No,0,18.83862474233522,-0.4399132584606037,0.14602605724375395,4,1,8,19,14,11,1,3,3,6,2,0.08756753301170399,0,1,3,2,101,2,0,0,0,0.5508073804031256,8.298387744280198,0,1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,E
1.3961481211462656,1788.5276317212356,34.53907546194798,1,3,4,0,32,4,96,78,1,4,Unskilled,Married,Yes,No,Yes,0,145.2148989791654,-0.0742203757363426,-0.4163257454730487,0,0,10,20,8,13,1,4,5,2,1,0.07432368777299896,0,0,3,2,602,5,0,0,0,0.30768220148338926,6.095167719235143,0,0,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,E
35.2058684735351,77.03317093998086,120.33201227452032,3,1,2,0,21,2,940,55,2,6,Unskilled,Divorced,No,Yes,Yes,0,194.2657738915071,-0.3526952896368264,0.37684832295912585,4,0,6,8,8,7,6,3,5,3,0,0.0867109643059519,0,3,1,2,507,2,0,0,0,1.0756093648527325,-9.431596569206741,0,1,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,E
166.23599942560742,53.3057534559614,6.413380575642519,4,2,3,1,58,3,261,71,2,2,Retired,Married,Yes,Yes,Yes,1,96.69022377091892,0.46508936611061924,0.035642131168036606,4,0,13,18,10,10,1,3,7,3,2,0.0030516967331192034,0,1,1,2,284,3,0,0,0,0.7336619963779827,-6.714334981001273,0,0,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,B
24.2421972397371,59.51089212094152,201.84013349756543,2,2,4,0,41,4,56,28,4,1,Professional,Divorced,Yes,Yes,No,0,164.50759227945747,0.9109118810450536,0.21207430322048904,5,0,9,18,10,8,2,3,3,5,2,0.09505301147493042,0,0,2,3,896,7,0,0,0,0.2692013360634207,-0.8485148481573113,0,0,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,C
1.9888360387391568,425.63544837840846,41.343652778681566,1,0,2,0,7,3,119,20,3,7,Unskilled,Married,Yes,No,No,0,51.020393548530095,0.888883967325959,0.6800970438001035,1,0,11,13,8,12,2,3,5,2,3,0.09803666841524221,0,0,1,1,753,1,0,1,1,5.083023646121671,-4.310381777486025,0,1,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,B
1.5722522362918268,759.2833321492736,33.526381643826355,2,1,5,0,3,3,976,44,0,7,Professional,Married,Yes,No,No,0,44.22874715485692,0.46226953322646813,0.7336668712614305,3,0,9,11,8,9,2,8,3,4,3,0.07425888543446754,0,0,1,2,979,5,0,0,0,2.913990356969768,6.756981751314303,1,1,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,C
24.550068131504073,228.379604833257,28.967323954855182,1,1,3,0,7,3,54,38,2,7,Retired,Married,Yes,No,Yes,0,33.90749558644841,-0.45253724643952287,0.40819185037990247,3,0,6,14,9,4,7,4,4,3,4,0.09185784909956894,0,0,3,3,252,2,0,0,1,0.3386740442328118,4.259632223745394,0,0,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,A
8.719153692556542,1905.9980693986138,0.9575451733188205,1,0,2,1,16,2,664,46,2,8,Skilled,Single,No,No,Yes,0,93.28676959278121,0.4406506117821354,0.26945272026002876,2,0,14,16,9,9,4,5,2,3,3,0.041364137033809416,0,0,3,2,570,8,0,0,0,0.23886989373355771,-6.757016032351235,0,0,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,C
1.1814538540600281,284.95188495523144,112.29661005445406,1,2,5,1,21,3,176,67,3,1,Unskilled,Married,No,No,Yes,0,48.45280310825832,-0.34871018676062937,0.35475738039942406,2,0,7,13,8,9,4,3,4,0,2,0.11706773089786307,0,0,1,2,469,9,65,1,0,0.1576547069182171,1.561741587239677,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,E
70.57314520714553,81.52338778801347,41.312360902406986,0,2,1,0,15,2,278,52,1,3,Unskilled,Single,No,Yes,No,0,191.9768059979293,0.0646623101142818,0.6351411651562888,3,1,10,24,10,9,4,4,5,5,0,0.04403665851673616,0,1,1,1,187,3,0,2,1,0.2906790580714128,8.137436801700737,0,0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,B
30.67273522269077,313.64858632312234,3.8439849713141516,2,1,5,0,37,1,974,63,4,8,Skilled,Single,Yes,No,No,0,69.10816491000584,-0.15089998310318303,0.6281825532120964,3,1,12,18,8,9,10,3,5,1,2,0.08747461529669538,0,1,3,3,623,1,47,1,0,3.5311825436918953,9.114977556555228,0,1,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,D
17.07135864146678,568.2149713436847,0.8469912788153471,1,1,5,0,30,4,847,73,3,7,Professional,Divorced,No,Yes,Yes,1,124.83930349242812,-0.17790602280995527,0.7481915889108386,2,0,13,17,7,9,3,2,3,4,2,0.22871943945213202,0,0,3,2,973,9,30,1,0,7.453243590645163,-3.8192208521786437,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,D
115.17086346607717,892.5680675192648,2.0847407279273287,0,1,3,0,55,2,465,36,1,8,Retired,Married,Yes,No,Yes,1,139.84289311398484,0.2759477379370592,0.33374709669161384,3,0,8,13,8,13,2,2,6,2,0,0.021317483361369183,0,0,3,3,857,6,0,2,0,0.2550712903048876,-6.966026286515707,0,0,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,B
6.172771174893265,306.9538961520052,37.602416571630066,2,2,3,0,57,2,531,77,1,5,Retired,Married,No,Yes,No,0,116.73976894732843,0.10404120831831598,0.6301381399651425,4,0,7,18,5,11,4,6,3,2,2,0.22826857088121033,0,0,1,2,355,3,0,1,0,0.9123932475481392,4.558331105176567,1,0,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,B
156.08612740704874,450.2170896198756,38.07831381099173,4,1,1,1,46,3,142,65,2,3,Skilled,Divorced,Yes,Yes,No,1,24.252970480113788,0.19465504745452877,0.4549972873680893,2,2,9,13,6,8,3,3,5,1,0,0.08944285063974164,0,0,1,2,131,3,43,0,0,1.2529134902529002,5.250498809066556,0,2,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,C
18.841456774526314,155.53998175317727,27.69927941656732,4,1,0,0,71,3,918,61,1,4,Professional,Single,Yes,No,Yes,0,185.46264396143548,0.5084307803800117,-0.1958074409753664,0,2,12,17,6,6,3,7,2,4,0,0.17629529529007873,0,0,2,3,811,1,71,0,0,2.5979181173697867,1.069081431691778,0,1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,D
109.6433567784054,519.1112962653542,14.65549662956038,1,2,5,1,47,2,267,73,0,5,Professional,Divorced,Yes,No,Yes,1,79.90494311349711,-0.4302528814726502,0.3073900866182133,1,1,10,18,6,10,4,4,7,2,4,0.004244932405117319,1,0,2,2,902,6,0,2,0,0.07327517947789478,-8.165900195896644,0,1,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,E
